stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1627-1,,麓山一丁目,,37.395509,140.373916,Z1627-1,,0,,,
1627-2,,麓山一丁目,,37.395567,140.374125,Z1627-2,,0,,,
1628-1,,麓山二丁目,,37.395529,140.371604,Z1628-1,,0,,,
1628-2,,麓山二丁目,,37.395585,140.371416,Z1628-2,,0,,,
1629-1,,郡山市上下水道局,,37.395577,140.368534,Z1629-1,,0,,,
1629-2,,郡山市上下水道局,,37.395632,140.368361,Z1629-2,,0,,,
1630-1,,夕陽ヶ丘,,37.395588,140.366223,Z1630-1,,0,,,
1630-2,,夕陽ヶ丘,,37.395720,140.364587,Z1630-2,,0,,,
1631-1,,開成山プール,,37.395671,140.361576,Z1631-1,,0,,,
1631-2,,開成山プール,,37.395751,140.360815,Z1631-2,,0,,,
1632-1,,疏水事務所,,37.395723,140.358447,Z1632-1,,0,,,
1632-2,,疏水事務所,,37.395783,140.357586,Z1632-2,,0,,,
1633-1,,開成山,,37.396628,140.354629,Z1633-1,,0,,,
1633-2,,開成山,,37.396819,140.354434,Z1633-2,,0,,,
1634-1,,開成館,,37.395083,140.354873,Z1634-1,,0,,,
1634-2,,開成館,,37.395302,140.354683,Z1634-2,,0,,,
1635-1,,安積高校,,37.392254,140.351418,Z1635-1,,0,,,
1635-2,,安積高校,,37.392300,140.350965,Z1635-2,,0,,,
1636-1,,台新,,37.391299,140.343278,Z1636-1,,0,,,
1636-2,,台新,,37.391411,140.343468,Z1636-2,,0,,,
1637-1,,大成小学校入口,,37.391446,140.339276,Z1637-1,,0,,,
1637-2,,大成小学校入口,,37.391593,140.338867,Z1637-2,,0,,,
1638-1,,静団地入口,,37.391827,140.334748,Z1638-1,,0,,,
1638-2,,静団地入口,,37.391915,140.334822,Z1638-2,,0,,,
1638-3,,静団地入口,,37.391169,140.335520,Z1638-3,,0,,,
1638-4,,静団地入口,,37.391303,140.335406,Z1638-4,,0,,,
1641-1,,旧合同庁舎,,37.396357,140.377322,Z1641-1,,0,,,
1642-1,,開成五丁目,,37.392456,140.353666,Z1642-1,,0,,,
1642-2,,開成五丁目,,37.392557,140.353920,Z1642-2,,0,,,
1643-1,,郡山中央図書館,,37.393290,140.374408,Z1643-1,,0,,,
1643-2,,郡山中央図書館,,37.393527,140.373929,Z1643-2,,0,,,
1644-1,,池ノ台,,37.393514,140.369828,Z1644-1,,0,,,
1644-2,,池ノ台,,37.393645,140.370372,Z1644-2,,0,,,
1645-1,,酒蓋,,37.393438,140.367349,Z1645-1,,0,,,
1645-2,,酒蓋,,37.393541,140.367335,Z1645-2,,0,,,
1646-1,,鶴見坦,,37.393271,140.365144,Z1646-1,,0,,,
1646-2,,鶴見坦,,37.393351,140.364932,Z1646-2,,0,,,
1647-1,,鶴見坦交差点,,37.392554,140.362415,Z1647-1,,0,,,
1647-2,,鶴見坦交差点,,37.391891,140.362142,Z1647-2,,0,,,
1648-1,,第一中学校,,37.390840,140.362180,Z1648-1,,0,,,
1648-2,,第一中学校,,37.390702,140.361970,Z1648-2,,0,,,
1649-1,,第一中学校南,,37.388243,140.361820,Z1649-1,,0,,,
1649-2,,第一中学校南,,37.388755,140.361696,Z1649-2,,0,,,
1650-1,,郡山商業高校,,37.386651,140.362401,Z1650-1,,0,,,
1650-2,,郡山商業高校,,37.386752,140.362283,Z1650-2,,0,,,
1651-1,,菜根一丁目,,37.386755,140.365535,Z1651-1,,0,,,
1651-2,,菜根一丁目,,37.386874,140.365630,Z1651-2,,0,,,
1652-1,,光ヶ丘,,37.386637,140.367941,Z1652-1,,0,,,
1652-2,,光ヶ丘,,37.386751,140.367950,Z1652-2,,0,,,
1653-1,,第三中学校,,37.386519,140.371114,Z1653-1,,0,,,
1653-2,,第三中学校,,37.386633,140.371106,Z1653-2,,0,,,
1653-3,,第三中学校,,37.387104,140.370864,Z1653-3,,0,,,
1653-4,,第三中学校,,37.387101,140.370774,Z1653-4,,0,,,
1654-1,,郡山東高校,,37.386740,140.374166,Z1654-1,,0,,,
1654-2,,郡山東高校,,37.386864,140.374141,Z1654-2,,0,,,
1655-1,,山根町,,37.386305,140.379304,Z1655-1,,0,,,
1655-2,,山根町,,37.386524,140.378114,Z1655-2,,0,,,
1656-1,,荒池,,37.391811,140.372051,Z1656-1,,0,,,
1656-2,,荒池,,37.391372,140.371919,Z1656-2,,0,,,
1657-1,,深沢,,37.389583,140.371599,Z1657-1,,0,,,
1657-2,,深沢,,37.389548,140.371505,Z1657-2,,0,,,
1658-1,,七ツ池,,37.383181,140.369282,Z1658-1,,0,,,
1658-2,,七ツ池,,37.383378,140.369255,Z1658-2,,0,,,
1659-1,,菜根三丁目,,37.380523,140.368157,Z1659-1,,0,,,
1659-2,,菜根三丁目,,37.380670,140.368111,Z1659-2,,0,,,
1660-1,,桜小学校,,37.377425,140.364300,Z1660-1,,0,,,
1661-1,,北井入口,,37.380767,140.359111,Z1661-1,,0,,,
1661-2,,北井入口,,37.380735,140.358907,Z1661-2,,0,,,
1662-1,,久留米水天宮,,37.379506,140.355989,Z1662-1,,0,,,
1663-1,,久留米三丁目,,37.379311,140.353822,Z1663-1,,0,,,
1663-2,,久留米三丁目,,37.379340,140.353568,Z1663-2,,0,,,
1664-1,,久留米寺西,,37.378934,140.349510,Z1664-1,,0,,,
1664-2,,久留米寺西,,37.378924,140.348844,Z1664-2,,0,,,
1665-1,,久留米六丁目,,37.378144,140.344540,Z1665-1,,0,,,
1666-1,,万海池,,37.375588,140.341145,Z1666-1,,0,,,
1667-1,,柴宮山,,37.375315,140.339103,Z1667-1,,0,,,
1667-2,,柴宮山,,37.375332,140.339585,Z1667-2,,0,,,
1668-1,,柴宮団地,,37.375829,140.335201,Z1668-1,,0,,,
1669-1,,仁池向団地,,37.381944,140.347167,Z1669-1,,0,,,
1670-1,,針生,,37.383341,140.347570,Z1670-1,,0,,,
1671-1,,針生ヶ丘病院前,,37.385953,140.350941,Z1671-1,,0,,,
1671-2,,針生ヶ丘病院前,,37.386019,140.350385,Z1671-2,,0,,,
1672-1,,開成六丁目,,37.386163,140.355013,Z1672-1,,0,,,
1672-2,,開成六丁目,,37.386243,140.354602,Z1672-2,,0,,,
1674-1,,開成四丁目,,37.387627,140.355422,Z1674-1,,0,,,
1674-2,,開成四丁目,,37.387528,140.355351,Z1674-2,,0,,,
1681-1,,城清水,,37.376974,140.372209,Z1681-1,,0,,,
1681-2,,城清水,,37.377753,140.373433,Z1681-2,,0,,,
1682-1,,名倉,,37.377042,140.367969,Z1682-1,,0,,,
1682-2,,名倉,,37.378034,140.366978,Z1682-2,,0,,,
1682-3,,名倉,,37.377607,140.366928,Z1682-3,,0,,,
1683-1,,百合ヶ丘団地,,37.425887,140.347136,Z1683-1,,0,,,
1684-1,,堂前町,,37.393880,140.382210,Z1684-1,,0,,,
1684-2,,堂前町,,37.393616,140.381945,Z1684-2,,0,,,
1684-3,,堂前町,,37.393132,140.380465,Z1684-3,,0,,,
1685-1,,堤下町,,37.390318,140.381920,Z1685-1,,0,,,
1685-2,,堤下町,,37.390390,140.381698,Z1685-2,,0,,,
1686-1,,栄町,,37.388632,140.381774,Z1686-1,,0,,,
1686-2,,栄町,,37.388132,140.381456,Z1686-2,,0,,,
1687-1,,図景一丁目,,37.384988,140.379153,Z1687-1,,0,,,
1687-2,,図景一丁目,,37.384852,140.378786,Z1687-2,,0,,,
1688-1,,図景二丁目,,37.382055,140.376797,Z1688-1,,0,,,
1688-2,,図景二丁目,,37.382024,140.376601,Z1688-2,,0,,,
1689-1,,香久池一丁目,,37.379818,140.375810,Z1689-1,,0,,,
1689-2,,香久池一丁目,,37.379649,140.375562,Z1689-2,,0,,,
1690-1,,郡山警察署,,37.375490,140.373975,Z1690-1,,0,,,
1690-2,,郡山警察署,,37.374240,140.373253,Z1690-2,,0,,,
1692-1,,ビッグパレット入口,,37.368291,140.371568,Z1692-1,,0,,,
1692-2,,ビッグパレット入口,,37.368403,140.371750,Z1692-2,,0,,,
1693-1,,南名倉,,37.373032,140.368045,Z1693-1,,0,,,
1693-2,,南名倉,,37.372741,140.366941,Z1693-2,,0,,,
1694-1,,菜飯,,37.371101,140.364114,Z1694-1,,0,,,
1694-2,,菜飯,,37.371073,140.364014,Z1694-2,,0,,,
1695-1,,本町一丁目,,37.392089,140.383088,Z1695-1,,0,,,
1696-1,,本町二丁目,,37.389172,140.382713,Z1696-1,,0,,,
1697-1,,小原田一丁目,,37.384001,140.382078,Z1697-1,,0,,,
1697-2,,小原田一丁目,,37.384730,140.382089,Z1697-2,,0,,,
1698-1,,小原田四丁目,,37.380780,140.381789,Z1698-1,,0,,,
1698-2,,小原田四丁目,,37.380870,140.381616,Z1698-2,,0,,,
1699-1,,小原田五丁目,,37.377312,140.381560,Z1699-1,,0,,,
1699-2,,小原田五丁目,,37.376961,140.381411,Z1699-2,,0,,,
1700-1,,金屋入口,,37.372656,140.381582,Z1700-1,,0,,,
1700-2,,金屋入口,,37.372704,140.381289,Z1700-2,,0,,,
1701-1,,日出山三丁目,,37.368888,140.378488,Z1701-1,,0,,,
1701-2,,日出山三丁目,,37.368626,140.378214,Z1701-2,,0,,,
1702-1,,笹原,,37.366865,140.377811,Z1702-1,,0,,,
1703-1,,金山橋東詰,,37.370564,140.386880,Z1703-1,,0,,,
1703-2,,金山橋東詰,,37.370454,140.386728,Z1703-2,,0,,,
1704-1,,上川原,,37.368774,140.389305,Z1704-1,,0,,,
1704-2,,上川原,,37.368765,140.389167,Z1704-2,,0,,,
1705-1,,中央工業団地南口,,37.365414,140.393561,Z1705-1,,0,,,
1705-2,,中央工業団地南口,,37.366484,140.392035,Z1705-2,,0,,,
1706-1,,帝京安積高校,,37.366642,140.384986,Z1706-1,,0,,,
1706-2,,帝京安積高校,,37.366342,140.384831,Z1706-2,,0,,,
1707-1,,日本大学,,37.362112,140.382363,Z1707-1,,0,,,
1708-1,,向河原町,,37.403714,140.393140,Z1708-1,,0,,,
1708-2,,向河原町,,37.403778,140.392708,Z1708-2,,0,,,
1709-1,,太郎殿,,37.406429,140.396439,Z1709-1,,0,,,
1709-2,,太郎殿,,37.406077,140.396493,Z1709-2,,0,,,
1710-1,,郷花,,37.408572,140.402119,Z1710-1,,0,,,
1710-2,,郷花,,37.408525,140.401982,Z1710-2,,0,,,
1712-1,,阿久津,,37.406172,140.411207,Z1712-1,,0,,,
1713-1,,東芳小学校,,37.402765,140.412593,Z1713-1,,0,,,
1714-1,,宮の後,,37.399716,140.414640,Z1714-1,,0,,,
1715-1,,あぶくま台団地,,37.397361,140.418408,Z1715-1,,0,,,
1716-1,,三渡神社前,,37.400664,140.411825,Z1716-1,,0,,,
1720-1,,変電所前,,37.382652,140.410963,Z1720-1,,0,,,
1721-1,,神社前,,37.383355,140.414599,Z1721-1,,0,,,
1723-1,,保土谷,,37.395196,140.392182,Z1723-1,,0,,,
1724-1,,鴻の巣,,37.395084,140.394139,Z1724-1,,0,,,
1724-2,,鴻の巣,,37.394952,140.394277,Z1724-2,,0,,,
1725-1,,横塚,,37.393320,140.400371,Z1725-1,,0,,,
1727-1,,方八町一丁目,,37.392756,140.391323,Z1727-1,,0,,,
1727-2,,方八町一丁目,,37.393144,140.390585,Z1727-2,,0,,,
1728-1,,方八町二丁目,,37.391105,140.393803,Z1728-1,,0,,,
1728-2,,方八町二丁目,,37.391577,140.392916,Z1728-2,,0,,,
1728-3,,方八町二丁目,,37.389488,140.394077,Z1728-3,,0,,,
1729-1,,芳賀二丁目,,37.389482,140.396188,Z1729-1,,0,,,
1729-2,,芳賀二丁目,,37.389951,140.395344,Z1729-2,,0,,,
1730-1,,芳賀小学校,,37.388055,140.398944,Z1730-1,,0,,,
1730-2,,芳賀小学校,,37.388006,140.398813,Z1730-2,,0,,,
1731-1,,中央工業団地北口,,37.384733,140.403336,Z1731-1,,0,,,
1731-2,,中央工業団地北口,,37.384666,140.403299,Z1731-2,,0,,,
1732-1,,大平入口,,37.381669,140.406655,Z1732-1,,0,,,
1732-2,,大平入口,,37.381477,140.406622,Z1732-2,,0,,,
1733-1,,下行合,,37.376515,140.411607,Z1733-1,,0,,,
1734-1,,道の窪,,37.420514,140.408341,Z1734-1,,0,,,
1734-2,,道の窪,,37.420585,140.408700,Z1734-2,,0,,,
1735-1,,水穴,,37.421632,140.411571,Z1735-1,,0,,,
1735-2,,水穴,,37.421536,140.411453,Z1735-2,,0,,,
1736-1,,小泉,,37.422912,140.416180,Z1736-1,,0,,,
1736-2,,小泉,,37.422788,140.418393,Z1736-2,,0,,,
1737-1,,土橋,,37.420792,140.425873,Z1737-1,,0,,,
1737-2,,土橋,,37.420887,140.425492,Z1737-2,,0,,,
1738-1,,舞木,,37.418294,140.429966,Z1738-1,,0,,,
1738-2,,舞木,,37.418616,140.428787,Z1738-2,,0,,,
1739-1,,岩江橋,,37.417308,140.432910,Z1739-1,,0,,,
1739-2,,岩江橋,,37.417186,140.432425,Z1739-2,,0,,,
1740-1,,舞木駅前,,37.418635,140.437309,Z1740-1,,0,,,
1740-2,,舞木駅前,,37.418534,140.437267,Z1740-2,,0,,,
1741-1,,上舞木,,37.420207,140.440445,Z1741-1,,0,,,
1741-2,,上舞木,,37.420325,140.440783,Z1741-2,,0,,,
1742-1,,向田,,37.422307,140.448402,Z1742-1,,0,,,
1742-2,,向田,,37.422480,140.448976,Z1742-2,,0,,,
1743-1,,下山田,,37.423686,140.452122,Z1743-1,,0,,,
1743-2,,下山田,,37.423547,140.452084,Z1743-2,,0,,,
1744-1,,上山田,,37.427087,140.456953,Z1744-1,,0,,,
1744-2,,上山田,,37.426707,140.456846,Z1744-2,,0,,,
1745-1,,日陰橋,,37.429946,140.460821,Z1745-1,,0,,,
1745-2,,日陰橋,,37.430899,140.461882,Z1745-2,,0,,,
1746-1,,下宮田,,37.435090,140.466484,Z1746-1,,0,,,
1746-2,,下宮田,,37.434439,140.466154,Z1746-2,,0,,,
1747-1,,宮田,,37.438054,140.468024,Z1747-1,,0,,,
1747-2,,宮田,,37.437982,140.467692,Z1747-2,,0,,,
1748-1,,一本松,,37.441032,140.473886,Z1748-1,,0,,,
1748-2,,一本松,,37.440549,140.473913,Z1748-2,,0,,,
1749-1,,日本化学工場前,,37.440989,140.478148,Z1749-1,,0,,,
1749-2,,日本化学工場前,,37.440903,140.478280,Z1749-2,,0,,,
1750-1,,広場,,37.440469,140.482001,Z1750-1,,0,,,
1750-2,,広場,,37.440312,140.482310,Z1750-2,,0,,,
1751-1,,八幡町,,37.440601,140.486308,Z1751-1,,0,,,
1751-2,,八幡町,,37.440482,140.486124,Z1751-2,,0,,,
1752-1,,三春中町,,37.441664,140.488282,Z1752-1,,0,,,
1752-2,,三春中町,,37.441615,140.488345,Z1752-2,,0,,,
1753-1,,北町,,37.444184,140.492919,Z1753-1,,0,,,
1753-2,,北町,,37.444360,140.493524,Z1753-2,,0,,,
1754-1,,町立三春病院前,,37.446716,140.496907,Z1754-1,,0,,,
1754-2,,町立三春病院前,,37.446870,140.498141,Z1754-2,,0,,,
1755-1,,田村警察署,,37.446448,140.502194,Z1755-1,,0,,,
1755-2,,田村警察署,,37.446073,140.502796,Z1755-2,,0,,,
1765-2,,中町,,37.438663,140.574137,Z1765-2,,0,,,
1766-1,,栄町,,37.440179,140.576144,Z1766-1,,0,,,
1767-1,,船引駅前,,37.443039,140.574311,Z1767-1,,0,,,
1775-1,,八山田,,37.428178,140.382508,Z1775-1,,0,,,
1775-2,,八山田,,37.428849,140.382501,Z1775-2,,0,,,
1776-1,,経堂,,37.436682,140.380396,Z1776-1,,0,,,
1776-2,,経堂,,37.433854,140.381271,Z1776-2,,0,,,
1777-1,,原,,37.440817,140.379657,Z1777-1,,0,,,
1777-2,,原,,37.439850,140.379945,Z1777-2,,0,,,
1855-1,,郡山インター前,,37.430003,140.343428,Z1855-1,,0,,,
1855-2,,郡山インター前,,37.430975,140.343437,Z1855-2,,0,,,
1856-1,,西原入口,,37.434590,140.340854,Z1856-1,,0,,,
1856-2,,西原入口,,37.433869,140.341623,Z1856-2,,0,,,
1857-1,,トラックセンター,,37.437669,140.341617,Z1857-1,,0,,,
1857-2,,トラックセンター,,37.437711,140.341808,Z1857-2,,0,,,
1858-1,,卸センター,,37.441460,140.339478,Z1858-1,,0,,,
1858-2,,卸センター,,37.441614,140.339565,Z1858-2,,0,,,
1859-1,,松ヶ作,,37.438109,140.338745,Z1859-1,,0,,,
1859-2,,松ヶ作,,37.437886,140.339078,Z1859-2,,0,,,
1860-1,,向原,,37.445211,140.336942,Z1860-1,,0,,,
1860-2,,向原,,37.446362,140.337272,Z1860-2,,0,,,
1861-1,,地田下,,37.450360,140.337249,Z1861-1,,0,,,
1861-2,,地田下,,37.450328,140.337445,Z1861-2,,0,,,
1862-1,,堀の内,,37.454058,140.335736,Z1862-1,,0,,,
1862-2,,堀の内,,37.454128,140.335897,Z1862-2,,0,,,
1863-1,,釜場西,,37.458821,140.332866,Z1863-1,,0,,,
1863-2,,釜場西,,37.458092,140.333862,Z1863-2,,0,,,
1864-1,,棚倉,,37.462584,140.327425,Z1864-1,,0,,,
1864-2,,棚倉,,37.462704,140.327385,Z1864-2,,0,,,
1865-1,,一の谷,,37.466018,140.323123,Z1865-1,,0,,,
1865-2,,一の谷,,37.465625,140.323709,Z1865-2,,0,,,
1872-1,,熱海三丁目,,37.479125,140.273963,Z1872-1,,0,,,
1872-2,,熱海三丁目,,37.479425,140.272750,Z1872-2,,0,,,
1873-1,,熱海駅,,37.481058,140.271276,Z1873-1,,0,,,
1874-1,,新熱海,,37.481909,140.268545,Z1874-1,,0,,,
1874-2,,新熱海,,37.482232,140.268175,Z1874-2,,0,,,
1875-1,,並柳,,37.484063,140.265590,Z1875-1,,0,,,
1875-2,,並柳,,37.484031,140.265700,Z1875-2,,0,,,
1876-1,,太田熱海病院,,37.486889,140.263349,Z1876-1,,0,,,
1876-2,,太田熱海病院,,37.486786,140.263601,Z1876-2,,0,,,
1877-1,,熱海荒町,,37.488922,140.261230,Z1877-1,,0,,,
1877-2,,熱海荒町,,37.488112,140.262020,Z1877-2,,0,,,
1880-1,,太良,,37.470023,140.319029,Z1880-1,,0,,,
1881-1,,安子ヶ島,,37.474736,140.309128,Z1881-1,,0,,,
1882-1,,安子ヶ島上町,,37.475191,140.307003,Z1882-1,,0,,,
1883-1,,安子ヶ島寺前,,37.476550,140.305447,Z1883-1,,0,,,
1884-1,,玉川,,37.480177,140.299724,Z1884-1,,0,,,
1884-2,,玉川,,37.480282,140.299612,Z1884-2,,0,,,
1885-1,,熱海中学校,,37.481797,140.289856,Z1885-1,,0,,,
1885-2,,熱海中学校,,37.481805,140.290555,Z1885-2,,0,,,
1886-1,,玉川ホーム,,37.482269,140.285723,Z1886-1,,0,,,
1886-2,,玉川ホーム,,37.482247,140.286461,Z1886-2,,0,,,
1887-1,,熱海グランド前,,37.482510,140.280285,Z1887-1,,0,,,
1887-2,,熱海グランド前,,37.482586,140.280491,Z1887-2,,0,,,
1888-1,,熱海一丁目,,37.483267,140.273539,Z1888-1,,0,,,
1923-1,,希望ヶ丘,,37.408824,140.337882,Z1923-1,,0,,,
1923-2,,希望ヶ丘,,37.408755,140.338061,Z1923-2,,0,,,
1924-1,,うねめ団地,,37.411167,140.334641,Z1924-1,,0,,,
1924-2,,うねめ団地,,37.410999,140.335164,Z1924-2,,0,,,
1925-1,,蟻塚,,37.413258,140.332700,Z1925-1,,0,,,
1935-1,,小山田団地,,37.405377,140.337416,Z1935-1,,0,,,
1935-2,,小山田団地,,37.405069,140.337406,Z1935-2,,0,,,
1936-1,,郡山高校,,37.402963,140.335167,Z1936-1,,0,,,
1936-2,,郡山高校,,37.402778,140.335170,Z1936-2,,0,,,
1937-1,,中野,,37.389977,140.327198,Z1937-1,,0,,,
1938-1,,大槻旭町,,37.389525,140.325462,Z1938-1,,0,,,
1939-1,,大槻下町,,37.388805,140.321698,Z1939-1,,0,,,
1939-2,,大槻下町,,37.388881,140.322160,Z1939-2,,0,,,
1940-1,,大槻上町,,37.388504,140.318515,Z1940-1,,0,,,
1940-2,,大槻上町,,37.388573,140.318508,Z1940-2,,0,,,
1941-1,,大槻郵便局,,37.387364,140.315212,Z1941-1,,0,,,
1941-2,,大槻郵便局,,37.387464,140.315030,Z1941-2,,0,,,
1995-1,,大徳南,,37.407406,140.334906,Z1995-1,,0,,,
1995-2,,大徳南,,37.407467,140.335442,Z1995-2,,0,,,
1996-1,,高森,,37.406419,140.330922,Z1996-1,,0,,,
1996-2,,高森,,37.405964,140.330004,Z1996-2,,0,,,
1997-1,,土瓜,,37.402807,140.327233,Z1997-1,,0,,,
1997-2,,土瓜,,37.403572,140.327620,Z1997-2,,0,,,
1998-1,,自衛隊,,37.398875,140.324210,Z1998-1,,0,,,
1998-2,,自衛隊,,37.399219,140.324527,Z1998-2,,0,,,
1999-1,,西の宮,,37.396097,140.320894,Z1999-1,,0,,,
1999-2,,西の宮,,37.396901,140.321751,Z1999-2,,0,,,
2000-1,,大槻中学校,,37.394230,140.319499,Z2000-1,,0,,,
2000-2,,大槻中学校,,37.394106,140.319416,Z2000-2,,0,,,
2000-3,,大槻中学校,,37.395522,140.319282,Z2000-3,,0,,,
2024-1,,町守屋,,37.332456,140.234492,Z2024-1,,0,,,
2025-1,,岩瀬二本木,,37.327128,140.240171,Z2025-1,,0,,,
2026-1,,里守屋,,37.325350,140.242492,Z2026-1,,0,,,
2027-1,,七ツ石,,37.322851,140.244043,Z2027-1,,0,,,
2028-1,,岩瀬向原,,37.321786,140.230271,Z2028-1,,0,,,
2028-2,,岩瀬向原,,37.321749,140.229932,Z2028-2,,0,,,
2029-1,,岩瀬梅田,,37.317625,140.228100,Z2029-1,,0,,,
2030-1,,上梅田,,37.316010,140.224870,Z2030-1,,0,,,
2031-1,,岩瀬新田,,37.315517,140.218653,Z2031-1,,0,,,
2032-1,,屋敷東,,37.316775,140.214218,Z2032-1,,0,,,
2033-1,,滝原,,37.317536,140.210567,Z2033-1,,0,,,
2039-1,,上金町,,37.289797,140.213327,Z2039-1,,0,,,
2039-2,,上金町,,37.289713,140.214059,Z2039-2,,0,,,
2040-1,,豊町,,37.290579,140.212171,Z2040-1,,0,,,
2040-2,,豊町,,37.291156,140.212191,Z2040-2,,0,,,
2041-1,,長沼車庫,,37.291091,140.209903,Z2041-1,,0,,,
2041-2,,長沼車庫,,37.291229,140.210276,Z2041-2,,0,,,
2042-1,,安積行政センター入口,,37.362142,140.368223,Z2042-1,,0,,,
2042-2,,安積行政センター入口,,37.362776,140.368285,Z2042-2,,0,,,
2042-3,,安積行政センター入口,,37.362288,140.367328,Z2042-3,,0,,,
2043-1,,安積行政センター,,37.363261,140.366171,Z2043-1,,0,,,
2043-2,,安積行政センター,,37.363883,140.365686,Z2043-2,,0,,,
2045-1,,安積団地入口,,37.364220,140.357351,Z2045-1,,0,,,
2046-1,,西長久保,,37.363147,140.356028,Z2046-1,,0,,,
2047-1,,安積団地,,37.362420,140.354114,Z2047-1,,0,,,
2048-1,,檜の下,,37.355697,140.365398,Z2048-1,,0,,,
2048-2,,檜の下,,37.355329,140.365056,Z2048-2,,0,,,
2061-1,,西笹川,,37.349283,140.363003,Z2061-1,,0,,,
2061-2,,西笹川,,37.348658,140.362673,Z2061-2,,0,,,
2062-1,,雷堂,,37.344707,140.362347,Z2062-1,,0,,,
2062-2,,雷堂,,37.345434,140.362265,Z2062-2,,0,,,
2063-1,,十貫内入口,,37.338979,140.361756,Z2063-1,,0,,,
2063-2,,十貫内入口,,37.340956,140.361637,Z2063-2,,0,,,
2064-1,,大谷地入口,,37.331406,140.361755,Z2064-1,,0,,,
2064-2,,大谷地入口,,37.331778,140.361467,Z2064-2,,0,,,
2065-1,,関下,,37.326039,140.362884,Z2065-1,,0,,,
2065-2,,関下,,37.326699,140.362498,Z2065-2,,0,,,
2066-1,,向日向,,37.316340,140.364841,Z2066-1,,0,,,
2066-2,,向日向,,37.315561,140.364786,Z2066-2,,0,,,
2067-1,,北団地,,37.311763,140.365779,Z2067-1,,0,,,
2067-2,,北団地,,37.309387,140.366013,Z2067-2,,0,,,
2068-1,,池の上,,37.307120,140.366751,Z2068-1,,0,,,
2068-2,,池の上,,37.306268,140.366736,Z2068-2,,0,,,
2069-1,,山寺,,37.300275,140.367647,Z2069-1,,0,,,
2069-2,,山寺,,37.301745,140.367238,Z2069-2,,0,,,
2070-1,,山桜工場前,,37.361365,140.374147,Z2070-1,,0,,,
2070-2,,山桜工場前,,37.361517,140.374130,Z2070-2,,0,,,
2071-1,,笹川二丁目,,37.359643,140.373174,Z2071-1,,0,,,
2071-2,,笹川二丁目,,37.359487,140.372952,Z2071-2,,0,,,
2072-1,,永盛駅前,,37.356306,140.370396,Z2072-1,,0,,,
2072-2,,永盛駅前,,37.357518,140.370895,Z2072-2,,0,,,
2073-1,,笹川三丁目,,37.353896,140.369800,Z2073-1,,0,,,
2073-2,,笹川三丁目,,37.353775,140.369698,Z2073-2,,0,,,
2074-1,,笹川,,37.351234,140.369164,Z2074-1,,0,,,
2074-2,,笹川,,37.350920,140.368971,Z2074-2,,0,,,
2075-1,,御代田入口,,37.345092,140.370391,Z2075-1,,0,,,
2075-2,,御代田入口,,37.345822,140.370006,Z2075-2,,0,,,
2076-1,,十貫内,,37.338786,140.372865,Z2076-1,,0,,,
2077-1,,滑川,,37.326255,140.373607,Z2077-1,,0,,,
2078-1,,八方久保,,37.322953,140.372873,Z2078-1,,0,,,
2079-1,,下宿,,37.308197,140.373771,Z2079-1,,0,,,
2080-1,,二中入口,,37.305429,140.371584,Z2080-1,,0,,,
2081-1,,金屋,,37.360245,140.396712,Z2081-1,,0,,,
2081-2,,金屋,,37.360351,140.396612,Z2081-2,,0,,,
2082-1,,大善寺,,37.350792,140.399800,Z2082-1,,0,,,
2082-2,,大善寺,,37.351593,140.399214,Z2082-2,,0,,,
2083-1,,鬼越,,37.341718,140.405402,Z2083-1,,0,,,
2083-2,,鬼越,,37.342579,140.404736,Z2083-2,,0,,,
2084-1,,山中,,37.339225,140.406960,Z2084-1,,0,,,
2084-2,,山中,,37.339067,140.406932,Z2084-2,,0,,,
2085-1,,守山大町,,37.335126,140.409905,Z2085-1,,0,,,
2085-2,,守山大町,,37.334876,140.410014,Z2085-2,,0,,,
2086-1,,守山小学校,,37.331294,140.411568,Z2086-1,,0,,,
2086-2,,守山小学校,,37.330371,140.411478,Z2086-2,,0,,,
2087-1,,守山中町,,37.326972,140.412265,Z2087-1,,0,,,
2087-2,,守山中町,,37.326970,140.412154,Z2087-2,,0,,,
2088-1,,岩作,,37.323923,140.415008,Z2088-1,,0,,,
2088-2,,岩作,,37.322932,140.415562,Z2088-2,,0,,,
2089-1,,矢平,,37.317937,140.430636,Z2089-1,,0,,,
2089-2,,矢平,,37.318000,140.430137,Z2089-2,,0,,,
2090-1,,谷田川駅入口,,37.317216,140.433399,Z2090-1,,0,,,
2090-2,,谷田川駅入口,,37.317032,140.433615,Z2090-2,,0,,,
2091-1,,谷田川町畑,,37.314182,140.437857,Z2091-1,,0,,,
2091-2,,谷田川町畑,,37.314377,140.437547,Z2091-2,,0,,,
2092-1,,谷田川宮下,,37.313317,140.439367,Z2092-1,,0,,,
2092-2,,谷田川宮下,,37.313124,140.439657,Z2092-2,,0,,,
2093-1,,谷田川北田,,37.312238,140.447082,Z2093-1,,0,,,
2093-2,,谷田川北田,,37.312055,140.447120,Z2093-2,,0,,,
2094-1,,谷田川小学校,,37.311129,140.449982,Z2094-1,,0,,,
2094-2,,谷田川小学校,,37.311098,140.450314,Z2094-2,,0,,,
2095-1,,鈴ヶ内,,37.313023,140.458527,Z2095-1,,0,,,
